house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale,energy_certificate
27,3.0,HOUSE,HOUSE,Wortegem-Petegem,9790,Kortrijkstraat,88,,0.0,4.0,445000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,2513.0,156.0,2513.0,,F
28,1.0,APARTMENT,APARTMENT,Antwerpen,2060,Tulpstraat,4,203,1.0,3.0,139000.0,0.0,1.0,3.0,0.0,0.0,GOOD,0.0,0.0,0.0,,52.0,,,D
29,2.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Rue Martin Lindekens,10,,1.0,2.0,299000.0,0.0,1.0,6.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,81.0,,,F
30,3.0,HOUSE,HOUSE,AARSCHOT,3201,Testeltsesteenweg,85,,0.0,4.0,289000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,865.0,134.0,865.0,,F
31,3.0,HOUSE,HOUSE,KAPELLE-OP-DEN-BOS,1880,Fazantenlaan,6,,1.0,3.0,298000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,517.0,186.0,517.0,,F
32,3.0,HOUSE,TOWN_HOUSE,Deurne,2100,Bosuil,7,,1.0,2.0,325000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,84.0,190.0,84.0,,C
33,4.0,HOUSE,HOUSE,Tielt,3390,Reststraat,87,,1.0,4.0,420000.0,0.0,0.0,0.0,0.0,0.0,GOOD,1.0,418.0,0.0,835.0,199.0,835.0,UnderOption,D
34,4.0,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Clos d'Orléans,13,,1.0,4.0,895000.0,0.0,1.0,60.0,0.0,0.0,GOOD,1.0,400.0,0.0,712.0,350.0,712.0,,E
35,3.0,HOUSE,HOUSE,Herstal,4040,Rue de l'Agriculture,57,,1.0,2.0,219000.0,0.0,1.0,32.0,1.0,1.0,GOOD,1.0,82.0,0.0,207.0,127.0,207.0,,C
36,1.0,APARTMENT,APARTMENT,BORGERHOUT,2140,Bouwhandelstraat,53,202,1.0,2.0,145000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,59.0,,,C
37,3.0,APARTMENT,APARTMENT,Borgerhout,2140,Turnhoutsebaan,455,2,0.0,3.0,189000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,101.0,,,B
38,2.0,APARTMENT,APARTMENT,Borgerhout,2140,Luitenant Lippenslaan,54,601,1.0,2.0,195000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,98.0,,,B
39,5.0,HOUSE,HOUSE,PELT,3910,Hazenstraat,17,,1.0,2.0,295000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,499.0,194.0,499.0,,E
40,4.0,HOUSE,HOUSE,Deerlijk,8540,Vercruysse de Solartstraat,35,,0.0,,319000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,580.0,199.0,580.0,,F
41,3.0,HOUSE,HOUSE,Gent Drongen,9031,Domien Ingelsstraat,26,,1.0,2.0,395000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,111.0,140.0,111.0,,D
42,5.0,HOUSE,HOUSE,Brakel,9660,Driehoekstraat,39,,1.0,,425000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,381.0,315.0,381.0,,C
43,2.0,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,1080,Rue des Fuchsias,40,,0.0,,225000.0,0.0,1.0,10.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,88.0,,,D
44,2.0,APARTMENT,APARTMENT,BRASSCHAAT,2930,Bredabaan,983,1001,1.0,3.0,247000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,88.0,,,D
45,4.0,HOUSE,MANSION,Ronse,9600,Ives-Sabin Maghermanlaan,16,,1.0,2.0,309000.0,0.0,1.0,12.0,0.0,0.0,JUST_RENOVATED,1.0,158.0,0.0,310.0,232.0,310.0,,C
46,3.0,HOUSE,HOUSE,Herzele,9550,Diepestraat,17,,1.0,4.0,369000.0,0.0,1.0,48.0,0.0,0.0,TO_BE_DONE_UP,1.0,270.0,0.0,720.0,152.0,720.0,,F
47,2.0,APARTMENT,APARTMENT,Saint-Gilles,1060,Avenue de la Porte de Hal,22,26,1.0,,245000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,76.0,,,E
48,2.0,APARTMENT,APARTMENT,WILRIJK,2610,Prins Boudewijnlaan,156,,1.0,,299000.0,0.0,1.0,13.0,0.0,0.0,GOOD,0.0,0.0,0.0,,105.0,,,B
49,2.0,APARTMENT,APARTMENT,BERCHEM,2600,Jos Ratinckxstraat,3,23,1.0,,389000.0,0.0,1.0,19.0,0.0,0.0,GOOD,0.0,0.0,0.0,,125.0,,,B
50,3.0,HOUSE,HOUSE,KLUISBERGEN,9690,Pelikaanwijk,30,,1.0,3.0,195000.0,0.0,0.0,0.0,0.0,0.0,GOOD,1.0,262.0,0.0,354.0,119.0,354.0,,E
51,2.0,APARTMENT,APARTMENT,Ekeren,2180,Bund,93,V2,1.0,3.0,205000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,78.0,,,C
52,2.0,APARTMENT,APARTMENT,Ekeren,2180,Bund,93,V1,1.0,3.0,205000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,78.0,,,B
53,4.0,HOUSE,VILLA,Wezembeek-Oppem,1970,Avenue Bel-Air,77,,1.0,4.0,699000.0,0.0,1.0,10.0,0.0,0.0,TO_RENOVATE,1.0,250.0,0.0,682.0,195.0,682.0,,F
54,1.0,APARTMENT,APARTMENT,DEURNE,2100,Albert Spietaelslaan,31,2,1.0,3.0,139000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,69.0,,UnderOption,D
55,2.0,APARTMENT,APARTMENT,ANTWERPEN,2100,Bisschoppenhoflaan,314,,1.0,3.0,179000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,85.0,,,C
56,2.0,APARTMENT,APARTMENT,MERKSEM,2170,Victor Govaerslaan,9,C401,1.0,3.0,179000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,83.0,,,A
57,3.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,11,18,1.0,3.0,195000.0,0.0,1.0,10.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,106.0,,,C
58,2.0,APARTMENT,APARTMENT,Ganshoren,1083,Avenue de l'Exposition Universelle,18,,1.0,2.0,199000.0,0.0,1.0,2.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,82.0,,,D
59,2.0,APARTMENT,APARTMENT,ANTWERPEN,2050,August Vermeylenlaan,19,5,1.0,,210000.0,0.0,1.0,8.0,0.0,0.0,GOOD,0.0,0.0,0.0,,94.0,,,B
60,3.0,APARTMENT,GROUND_FLOOR,DEURNE,2100,Ter Rivierenlaan,241,1,1.0,3.0,285000.0,0.0,1.0,4.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,125.0,,,E
61,2.0,APARTMENT,APARTMENT,UCCLE,1180,Rue Edith Cavell,193a,A,1.0,2.0,365000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,80.0,,,F
62,2.0,APARTMENT,APARTMENT,IXELLES,1050,Avenue du Congo,16,,1.0,2.0,695000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,150.0,,,E
63,3.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,7,9v,1.0,4.0,219000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,104.0,,,C
64,2.0,HOUSE,BUNGALOW,Grâce-Hollogne,4460,Rue Vert-Vinâve,99,,1.0,3.0,230000.0,0.0,1.0,40.0,0.0,0.0,JUST_RENOVATED,1.0,250.0,1.0,406.0,133.0,406.0,,E
65,3.0,APARTMENT,APARTMENT,Berchem,2600,Karmelietenstraat,86,,0.0,2.0,369000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,106.0,,,B
66,3.0,APARTMENT,APARTMENT,Uccle,1180,Quartier Fort Jaco,11,,1.0,3.0,649000.0,0.0,1.0,14.0,1.0,1.0,GOOD,0.0,0.0,0.0,,155.0,,,C
67,2.0,HOUSE,HOUSE,DESSEL,2480,Eersels,46,,1.0,4.0,219000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,919.0,134.0,919.0,,F
68,3.0,HOUSE,HOUSE,KAPELLE-OP-DEN-BOS,1880,de Beughemlaan,40,,1.0,3.0,349000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,585.0,195.0,585.0,,E
69,4.0,HOUSE,HOUSE,Knokke-Heist,8300,Kalvekeetdijk,73,,1.0,3.0,1595000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,600.0,188.0,600.0,,C
70,3.0,HOUSE,HOUSE,SINT-PIETERS-LEEUW,1600,Alfons Vandenboschstraat,44,,1.0,3.0,450000.0,0.0,1.0,10.0,0.0,0.0,JUST_RENOVATED,1.0,25.0,0.0,195.0,132.0,195.0,,D
71,3.0,HOUSE,HOUSE,Auderghem,1160,Rue du Villageois,90,,1.0,3.0,625000.0,0.0,1.0,10.0,0.0,0.0,TO_RENOVATE,1.0,150.0,0.0,300.0,160.0,300.0,,F
72,1.0,APARTMENT,APARTMENT,Leuven,3000,Fonteinstraat,137,0902,0.0,,335000.0,0.0,1.0,14.0,0.0,0.0,GOOD,0.0,0.0,0.0,,77.0,,,B
73,2.0,APARTMENT,APARTMENT,Brussels,1000,Square de l'Aviation,30,,1.0,2.0,430000.0,0.0,1.0,17.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,185.0,,,D
74,4.0,HOUSE,HOUSE,Liège,4020,Rue des Primeurs,12,,1.0,2.0,119900.0,0.0,1.0,42.0,0.0,0.0,GOOD,0.0,0.0,0.0,111.0,147.0,111.0,,F
75,2.0,HOUSE,HOUSE,LIER,2500,Zodiakstraat,1,,1.0,3.0,320000.0,0.0,1.0,28.0,0.0,0.0,GOOD,1.0,108.0,0.0,365.0,124.0,365.0,,D
76,4.0,HOUSE,HOUSE,Bouwel,2288,Droomland,3,,1.0,4.0,575000.0,0.0,1.0,,1.0,1.0,TO_RENOVATE,1.0,2351.0,0.0,2578.0,308.0,2578.0,,F
77,2.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Avenue de Broqueville,250,,1.0,2.0,455000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,110.0,,,G
78,2.0,APARTMENT,APARTMENT,Gent,9000,Eekhout,40,,1.0,,595000.0,0.0,1.0,100.0,0.0,0.0,GOOD,0.0,0.0,0.0,,103.0,,,C
79,2.0,APARTMENT,APARTMENT,DEURNE,2100,Ruggeveldlaan,605,2B,1.0,3.0,217500.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,90.0,,,B
80,2.0,APARTMENT,GROUND_FLOOR,Deurne,2100,Jan van Parijsstraat,10,,1.0,2.0,219500.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,1.0,50.0,0.0,,83.0,,,D
81,3.0,APARTMENT,APARTMENT,WOMMELGEM,2160,Raf Verhulstlaan,40,V1,1.0,,249000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,99.0,,,A
82,2.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,12,15,1.0,2.0,190000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,94.0,,,B
83,2.0,APARTMENT,GROUND_FLOOR,Auderghem,1160,Guillaume Dekelver,2,,1.0,3.0,380000.0,0.0,1.0,4.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,80.0,,,C
84,2.0,HOUSE,HOUSE,ALLEUR,4432,Rue Petite Ville,6,,1.0,2.0,229000.0,0.0,1.0,,0.0,0.0,AS_NEW,1.0,214.0,0.0,280.0,108.0,280.0,,G
85,3.0,HOUSE,HOUSE,Herzele,9550,Borsbekestraat,133,,1.0,3.0,309000.0,0.0,1.0,40.0,0.0,0.0,GOOD,1.0,1400.0,0.0,1614.0,200.0,1614.0,,D
86,4.0,HOUSE,HOUSE,Brakel,9660,Groenstraat,42,,1.0,,329000.0,0.0,1.0,14.0,0.0,0.0,GOOD,0.0,0.0,0.0,250.0,347.0,250.0,,C
87,3.0,HOUSE,HOUSE,AALST,9300,Moorselbaan,354,,1.0,2.0,350000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,504.0,251.0,504.0,,F
88,3.0,APARTMENT,APARTMENT,Borgerhout,2140,Collegelaan,53,4,1.0,3.0,269000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,136.0,,,D
89,3.0,HOUSE,HOUSE,Oudenaarde,9700,Bulkendreef,23,,1.0,2.0,279000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,331.0,165.0,331.0,,F
90,2.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,4,B7,1.0,4.0,210000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,96.0,,,B
91,2.0,APARTMENT,APARTMENT,Brecht,2960,Hendrik Schoofsstraat,44,1,1.0,2.0,269000.0,0.0,1.0,18.0,0.0,0.0,GOOD,0.0,0.0,0.0,,91.0,,,B
92,4.0,HOUSE,HOUSE,Serskamp,9260,Wetterensteenweg,51,,1.0,3.0,298000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,342.0,145.0,342.0,,C
93,3.0,HOUSE,HOUSE,Lochristi,9080,Koning-Albertlaan,30,,1.0,,394000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,236.0,130.0,236.0,,D
94,3.0,HOUSE,HOUSE,Langdorp,3201,Mouthorensteenweg,53,,1.0,4.0,545000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1026.0,211.0,1026.0,,B
95,4.0,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Av. des Tourterelles,25,,0.0,3.0,745000.0,0.0,0.0,0.0,1.0,1.0,TO_RENOVATE,0.0,0.0,0.0,0.0,230.0,0.0,,G
96,2.0,APARTMENT,APARTMENT,MERKSEM,2170,Lambrechtshoekenlaan,258,2,1.0,3.0,234000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,107.0,,,B
97,2.0,APARTMENT,APARTMENT,Borgerhout,2140,Lodewijk Van Berckenlaan,180,301,1.0,,249000.0,0.0,1.0,3.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,85.0,,,B
98,5.0,HOUSE,HOUSE,Bouillon,6830,Boulevard Heynen,6,,1.0,2.0,199000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,72.0,200.0,72.0,,B
99,3.0,HOUSE,HOUSE,Leest,2811,Kleine Heide,3,,1.0,4.0,345000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,1725.0,203.0,1725.0,,E
100,4.0,HOUSE,MIXED_USE_BUILDING,SINT-KATELIJNE-WAVER,2860,Mechelsesteenweg,250,,1.0,3.0,365000.0,0.0,1.0,48.0,0.0,0.0,GOOD,1.0,41.0,0.0,302.0,313.0,302.0,,C
101,3.0,HOUSE,HOUSE,Brecht,2960,Cambeenbos Laan D,3,,1.0,4.0,469000.0,0.0,1.0,,1.0,1.0,TO_RENOVATE,0.0,0.0,0.0,1089.0,153.0,1089.0,,D
102,2.0,HOUSE,HOUSE,HARELBEKE,8530,Veldstraat,28,,1.0,2.0,229000.0,0.0,1.0,14.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,197.0,121.0,197.0,,B
103,3.0,HOUSE,HOUSE,RUISBROEK,1601,Alfons Vandenboschstraat,44,,1.0,3.0,450000.0,0.0,1.0,10.0,0.0,0.0,JUST_RENOVATED,1.0,25.0,0.0,195.0,132.0,195.0,,D
104,2.0,HOUSE,HOUSE,WAREGEM,8790,Hugo Verrieststraat,53,,1.0,3.0,285000.0,0.0,1.0,53.0,0.0,0.0,GOOD,0.0,0.0,0.0,225.0,130.0,225.0,,D
105,3.0,APARTMENT,APARTMENT,Evere,1140,Allées du Languedoc,2,,1.0,3.0,299000.0,0.0,1.0,14.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,116.0,,,E
106,3.0,HOUSE,HOUSE,Knokke-Heist,8300,Cottagepad,2,,1.0,4.0,3500000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,924.0,127.0,924.0,,F
107,0.0,APARTMENT,FLAT_STUDIO,Molenbeek-Saint-Jean,1080,Avenue Jean Dubrucq,86,,1.0,2.0,115000.0,0.0,1.0,10.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,40.0,,,B
108,1.0,APARTMENT,APARTMENT,Etterbeek,1040,Rue des Champs,8,,1.0,2.0,195000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,50.0,,,E
109,1.0,APARTMENT,APARTMENT,Uccle,1180,Avenue des Sept Bonniers,321,,1.0,2.0,260000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,75.0,,,C
110,1.0,APARTMENT,APARTMENT,Forest,1190,Avenue des Sept Bonniers,321,,1.0,2.0,260000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,75.0,,,C
112,6.0,HOUSE,APARTMENT_BLOCK,LIER,2500,Antwerpsesteenweg,76,,1.0,3.0,375000.0,0.0,1.0,35.0,0.0,0.0,TO_RENOVATE,1.0,370.0,0.0,929.0,201.0,929.0,,F
113,3.0,APARTMENT,APARTMENT,Herstal,4040,Esplanade de la Paix,8,91,1.0,2.0,149000.0,0.0,1.0,6.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,89.0,,,B
114,3.0,HOUSE,HOUSE,Anzegem,8570,Schaagstraat,64,,0.0,4.0,169000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,711.0,130.0,711.0,,F
115,1.0,APARTMENT,APARTMENT,Auderghem,1160,Avenue Joseph-Jean Gossiaux,8,,1.0,2.0,215000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,51.0,,,G
116,3.0,HOUSE,HOUSE,Brakel,9660,Tenbossestraat,42,,0.0,2.0,239000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,598.0,139.0,598.0,,F
117,4.0,HOUSE,HOUSE,Liège,4000,Rue Auguste Donnay,55,,1.0,2.0,265000.0,0.0,1.0,5.0,0.0,0.0,TO_RENOVATE,1.0,100.0,0.0,192.0,207.0,192.0,,C
118,2.0,APARTMENT,APARTMENT,Kraainem,1950,Clos des Fleurs,14,,1.0,2.0,310000.0,0.0,1.0,3.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,70.0,,,E
119,2.0,APARTMENT,APARTMENT,DEURNE,2100,Karel Van Overmeirelaan,35,GLV,1.0,2.0,189000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,85.0,,,E
120,2.0,APARTMENT,GROUND_FLOOR,Lint,2547,Hoefveldstraat,1,GLV,0.0,3.0,225000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,70.0,,,D
121,2.0,APARTMENT,APARTMENT,ANTWERPEN,2020,Jan Van Rijswijcklaan,262,,1.0,2.0,249000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,90.0,,,D
122,3.0,APARTMENT,APARTMENT,LINT,2547,Heidelaan,26,V1,1.0,2.0,269000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,94.0,,,B
123,2.0,APARTMENT,DUPLEX,ANTWERPEN,2018,Somersstraat,30,3,1.0,4.0,315000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,1.0,20.0,0.0,,92.0,,,C
124,3.0,APARTMENT,APARTMENT,Antwerpen,2050,Esmoreitlaan,5,A052,1.0,2.0,449000.0,0.0,1.0,18.0,0.0,0.0,GOOD,0.0,0.0,0.0,,142.0,,,B
125,2.0,APARTMENT,APARTMENT,BRUXELLES,1000,Avenue du Congo,16,,1.0,2.0,695000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,150.0,,,D
126,3.0,HOUSE,HOUSE,LODELINSART,6042,Rue Chausteur,83,,1.0,3.0,230000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,722.0,168.0,722.0,,G
127,3.0,HOUSE,HOUSE,WETTEREN,9230,Gentsesteenweg,98,,1.0,3.0,395000.0,0.0,1.0,37.0,0.0,0.0,GOOD,1.0,166.0,0.0,428.0,141.0,428.0,,C
128,3.0,HOUSE,HOUSE,KESSEL,2560,Landstraat,29,,1.0,4.0,475000.0,0.0,1.0,20.0,1.0,1.0,GOOD,1.0,745.0,0.0,1213.0,140.0,1213.0,,C
129,4.0,HOUSE,MIXED_USE_BUILDING,Fléron,4620,Avenue des Martyrs,194,,1.0,2.0,495000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,80.0,0.0,384.0,421.0,384.0,,C
130,3.0,HOUSE,HOUSE,Sint-Martens-Latem,9830,Hoge Heirweg,43,,1.0,4.0,815000.0,0.0,1.0,26.0,0.0,0.0,TO_BE_DONE_UP,1.0,1010.0,0.0,1163.0,171.0,1163.0,,F
131,3.0,HOUSE,HOUSE,Beerzel,2580,Veldenstraat,41,,1.0,,285000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,695.0,134.0,695.0,,F
132,3.0,HOUSE,HOUSE,Gent,9000,Noendries,75,,0.0,,399000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,146.0,165.0,146.0,,F
133,5.0,HOUSE,TOWN_HOUSE,LAKEN (BRU.),1020,Warandelaan,10,,1.0,2.0,499000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,60.0,0.0,163.0,253.0,163.0,,E
134,2.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Drève des Brulés,1,,1.0,2.0,325000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,100.0,,,F
135,6.0,HOUSE,HOUSE,HOBOKEN,2660,Berkenrodelei,37,,1.0,2.0,280000.0,0.0,1.0,14.0,0.0,0.0,GOOD,1.0,55.0,0.0,155.0,88.0,155.0,,F
136,3.0,HOUSE,HOUSE,Niel,2845,Edward Claessenslaan,10,,1.0,2.0,335000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,85.0,133.0,85.0,,B
137,3.0,HOUSE,BUNGALOW,LUMMEN,3560,Voortstraat,55,,1.0,4.0,369000.0,0.0,1.0,,1.0,1.0,GOOD,0.0,0.0,0.0,1323.0,193.0,1323.0,,D
138,1.0,APARTMENT,APARTMENT,Borgerhout,2140,Helmstraat,178,201,1.0,2.0,165000.0,0.0,1.0,4.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,69.0,,,C
139,5.0,HOUSE,TOWN_HOUSE,ZWIJNDRECHT,2070,Constant Van Goeystraat,78,,1.0,2.0,365000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,335.0,199.0,335.0,,C
140,3.0,HOUSE,MIXED_USE_BUILDING,DEURNE,2100,De Gilmanstraat,31,,1.0,2.0,529000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,263.0,180.0,263.0,,B
142,5.0,HOUSE,HOUSE,Oostende,8400,Thomas Van Loostraat,5,,1.0,,235000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,154.0,234.0,154.0,,F
143,6.0,HOUSE,VILLA,VELTEM-BEISEM,3020,Groenstraat,136,,1.0,4.0,750000.0,0.0,1.0,,1.0,1.0,TO_RESTORE,1.0,1100.0,0.0,1392.0,352.0,1392.0,,F
144,2.0,APARTMENT,APARTMENT,Laeken,1020,Avenue de l'Arbre Ballon,115,1,1.0,2.0,249000.0,0.0,1.0,8.0,0.0,0.0,GOOD,0.0,0.0,0.0,,92.0,,,D
145,2.0,APARTMENT,APARTMENT,Jette,1090,Avenue de l'Arbre Ballon,115,1,1.0,2.0,249000.0,0.0,1.0,8.0,0.0,0.0,GOOD,0.0,0.0,0.0,,92.0,,,D
146,2.0,APARTMENT,APARTMENT,Ledeberg,9050,Brusselsesteenweg,224,,0.0,,225000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,80.0,,,C
147,4.0,APARTMENT,PENTHOUSE,Saint-Gilles,1060,Rue de Suisse,16,,1.0,2.0,899000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,,200.0,,,D
148,2.0,HOUSE,HOUSE,Trooz,4870,Rue de Forêt,23,,1.0,3.0,184900.0,0.0,1.0,15.0,0.0,0.0,GOOD,1.0,96.0,0.0,240.0,78.0,240.0,,B
149,3.0,HOUSE,HOUSE,LUBBEEK,3210,Sint-Maartensdal,22,,1.0,2.0,325000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,261.0,120.0,261.0,,C
150,3.0,HOUSE,HOUSE,EKEREN,2180,Boomstraat,3,,1.0,2.0,319000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,100.0,140.0,100.0,,C
151,3.0,HOUSE,HOUSE,Nijlen,2560,Koekoekstraat,10,,0.0,4.0,399000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,300.0,0.0,827.0,110.0,827.0,,D
152,3.0,HOUSE,HOUSE,Sinaai-Waas,9112,Vleeshouwersstraat,66,,1.0,3.0,417000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,200.0,0.0,648.0,189.0,648.0,,B
153,2.0,APARTMENT,APARTMENT,HERENTALS,2200,Stationsplein,39,401,1.0,2.0,249000.0,0.0,1.0,36.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,106.0,,,B
154,3.0,APARTMENT,APARTMENT,HASSELT,3500,Herkenrodesingel,23,15,1.0,2.0,255000.0,0.0,1.0,25.0,0.0,0.0,GOOD,0.0,0.0,0.0,,110.0,,,B
155,2.0,APARTMENT,APARTMENT,MECHELEN,2800,Elektriciteitstraat,27,101,1.0,,265000.0,0.0,1.0,17.0,0.0,0.0,GOOD,0.0,0.0,0.0,,78.0,,,B
156,3.0,APARTMENT,PENTHOUSE,Laeken,1020,Avenue de la Croix Rouge,1,,1.0,2.0,365000.0,0.0,1.0,52.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,150.0,,,G
157,3.0,APARTMENT,APARTMENT,Ixelles,1050,Avenue Louise,226,,1.0,2.0,645000.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,165.0,,,F
